Timestamp,Location,Branch Name,Category,Gender,Brand,Size,Available Stock,Sold Stock,Price,Season Month
2024-02-09 15:02:32,"OMR, Chennai","Max Showroom - OMR, Chennai",Activewear,Men,Nike,S,57,48,4041,February
2024-08-22 19:10:43,"OMR, Chennai","Max Showroom - OMR, Chennai",Activewear,Men,Nike,M,36,37,2134,August
2024-03-26 17:25:15,"OMR, Chennai","Max Showroom - OMR, Chennai",Activewear,Men,Nike,L,74,46,6529,March
2024-08-18 12:57:53,"OMR, Chennai","Max Showroom - OMR, Chennai",Activewear,Men,Nike,XL,95,44,7606,August
2024-02-02 14:30:22,"OMR, Chennai","Max Showroom - OMR, Chennai",Activewear,Men,Nike,XXL,68,14,1339,February
2024-10-07 12:38:45,"OMR, Chennai","Max Showroom - OMR, Chennai",Activewear,Men,Adidas,XS,42,25,1723,October
2024-06-02 13:44:16,"OMR, Chennai","Max Showroom - OMR, Chennai",Activewear,Men,Adidas,S,63,24,5636,June
2024-09-24 19:24:39,"OMR, Chennai","Max Showroom - OMR, Chennai",Activewear,Men,Adidas,M,94,37,6867,September
2024-02-19 16:12:53,"OMR, Chennai","Max Showroom - OMR, Chennai",Activewear,Men,Adidas,L,89,13,949,February
2024-09-20 12:06:19,"OMR, Chennai","Max Showroom - OMR, Chennai",Activewear,Men,Adidas,XL,32,26,1388,September
2024-08-15 20:07:20,"OMR, Chennai","Max Showroom - OMR, Chennai",Activewear,Men,Adidas,XXL,90,15,7746,August
2024-10-20 19:45:01,"OMR, Chennai","Max Showroom - OMR, Chennai",Ethnic Wear,Women,Max,XS,81,13,3806,October
2024-10-03 10:13:02,"OMR, Chennai","Max Showroom - OMR, Chennai",Ethnic Wear,Women,Max,S,24,13,2295,October
2024-10-11 13:18:37,"OMR, Chennai","Max Showroom - OMR, Chennai",Ethnic Wear,Women,Max,M,68,40,7282,October
2024-10-26 11:32:09,"OMR, Chennai","Max Showroom - OMR, Chennai",Ethnic Wear,Women,Max,L,48,35,4846,October
2024-10-01 20:52:28,"OMR, Chennai","Max Showroom - OMR, Chennai",Ethnic Wear,Women,Max,XL,66,11,5112,October
2024-10-13 15:48:50,"OMR, Chennai","Max Showroom - OMR, Chennai",Ethnic Wear,Women,Max,XXL,99,6,5369,October
2024-10-09 11:47:55,"OMR, Chennai","Max Showroom - OMR, Chennai",Ethnic Wear,Women,Aurelia,XS,64,20,6605,October
2024-10-23 13:12:12,"OMR, Chennai","Max Showroom - OMR, Chennai",Ethnic Wear,Women,Aurelia,S,52,41,6704,October
2024-10-03 11:52:28,"OMR, Chennai","Max Showroom - OMR, Chennai",Ethnic Wear,Women,Aurelia,M,66,41,3452,October
2024-10-12 17:00:57,"OMR, Chennai","Max Showroom - OMR, Chennai",Ethnic Wear,Women,Aurelia,L,81,18,2020,October
2024-10-28 16:19:36,"OMR, Chennai","Max Showroom - OMR, Chennai",Ethnic Wear,Women,Aurelia,XL,69,48,5515,October
2024-10-03 18:19:05,"OMR, Chennai","Max Showroom - OMR, Chennai",Ethnic Wear,Women,Aurelia,XXL,52,19,4519,October
2024-10-23 18:35:46,"OMR, Chennai","Max Showroom - OMR, Chennai",Ethnic Wear,Women,Biba,XS,99,39,7503,October
2024-10-20 14:08:05,"OMR, Chennai","Max Showroom - OMR, Chennai",Ethnic Wear,Women,Biba,S,80,12,2453,October
2024-10-04 15:23:41,"OMR, Chennai","Max Showroom - OMR, Chennai",Ethnic Wear,Women,Biba,M,54,11,3520,October
2024-10-04 17:38:18,"OMR, Chennai","Max Showroom - OMR, Chennai",Ethnic Wear,Women,Biba,L,86,42,7119,October
2024-10-03 18:49:24,"OMR, Chennai","Max Showroom - OMR, Chennai",Ethnic Wear,Women,Biba,XL,71,37,783,October
2024-10-04 18:15:46,"OMR, Chennai","Max Showroom - OMR, Chennai",Ethnic Wear,Women,Biba,XXL,67,5,2863,October
2024-08-27 10:59:02,"OMR, Chennai","Max Showroom - OMR, Chennai",Trousers,Men,Max,XS,26,30,7933,August
2024-08-08 19:46:36,"OMR, Chennai","Max Showroom - OMR, Chennai",Trousers,Men,Max,S,35,48,7117,August
2024-08-09 20:50:41,"OMR, Chennai","Max Showroom - OMR, Chennai",Trousers,Men,Max,M,87,34,4935,August
2024-08-17 17:28:29,"OMR, Chennai","Max Showroom - OMR, Chennai",Trousers,Men,Max,L,39,37,7115,August
2024-08-09 16:04:52,"OMR, Chennai","Max Showroom - OMR, Chennai",Trousers,Men,Max,XL,11,45,6220,August
2024-08-06 13:51:36,"OMR, Chennai","Max Showroom - OMR, Chennai",Trousers,Men,Max,XXL,64,8,5948,August
2024-08-03 13:47:00,"OMR, Chennai","Max Showroom - OMR, Chennai",Trousers,Men,Van Heusen,XS,86,31,6237,August
2024-08-13 19:12:55,"OMR, Chennai","Max Showroom - OMR, Chennai",Trousers,Men,Van Heusen,S,35,49,2752,August
2024-08-28 18:15:48,"OMR, Chennai","Max Showroom - OMR, Chennai",Trousers,Men,Van Heusen,M,19,37,1535,August
2024-08-07 18:17:55,"OMR, Chennai","Max Showroom - OMR, Chennai",Trousers,Men,Van Heusen,L,70,22,6004,August
2024-08-24 17:14:33,"OMR, Chennai","Max Showroom - OMR, Chennai",Trousers,Men,Van Heusen,XL,71,17,3932,August
2024-08-24 13:43:14,"OMR, Chennai","Max Showroom - OMR, Chennai",Trousers,Men,Van Heusen,XXL,94,29,5392,August
2024-08-16 11:14:47,"OMR, Chennai","Max Showroom - OMR, Chennai",Trousers,Men,Peter England,XS,81,24,2520,August
2024-08-11 19:50:02,"OMR, Chennai","Max Showroom - OMR, Chennai",Trousers,Men,Peter England,S,43,44,5169,August
2024-08-26 11:24:33,"OMR, Chennai","Max Showroom - OMR, Chennai",Trousers,Men,Peter England,M,22,12,5475,August
2024-08-09 12:53:32,"OMR, Chennai","Max Showroom - OMR, Chennai",Trousers,Men,Peter England,L,100,32,7486,August
2024-08-09 16:24:17,"OMR, Chennai","Max Showroom - OMR, Chennai",Trousers,Men,Peter England,XL,32,16,2184,August
2024-08-24 13:43:46,"OMR, Chennai","Max Showroom - OMR, Chennai",Trousers,Men,Peter England,XXL,42,33,7684,August
2024-01-12 19:00:19,"OMR, Chennai","Max Showroom - OMR, Chennai",Blazers,Men,Max,XS,23,42,2695,January
2024-01-14 17:09:06,"OMR, Chennai","Max Showroom - OMR, Chennai",Blazers,Men,Max,S,16,47,4298,January
2024-01-23 13:52:24,"OMR, Chennai","Max Showroom - OMR, Chennai",Blazers,Men,Max,M,84,49,3174,January
2024-01-28 10:38:08,"OMR, Chennai","Max Showroom - OMR, Chennai",Blazers,Men,Max,L,16,32,3283,January
2024-01-19 16:25:47,"OMR, Chennai","Max Showroom - OMR, Chennai",Blazers,Men,Max,XL,77,36,6364,January
2024-01-19 13:15:18,"OMR, Chennai","Max Showroom - OMR, Chennai",Blazers,Men,Max,XXL,74,14,4390,January
2024-01-24 13:10:57,"OMR, Chennai","Max Showroom - OMR, Chennai",Blazers,Men,Raymond,XS,26,42,1628,January
2024-01-17 13:10:57,"OMR, Chennai","Max Showroom - OMR, Chennai",Blazers,Men,Raymond,S,37,33,991,January
2024-01-26 10:00:28,"OMR, Chennai","Max Showroom - OMR, Chennai",Blazers,Men,Raymond,M,60,40,4004,January
2024-01-12 17:48:28,"OMR, Chennai","Max Showroom - OMR, Chennai",Blazers,Men,Raymond,L,45,29,7882,January
2024-01-04 10:26:17,"OMR, Chennai","Max Showroom - OMR, Chennai",Blazers,Men,Raymond,XL,90,31,6372,January
2024-01-22 15:20:01,"OMR, Chennai","Max Showroom - OMR, Chennai",Blazers,Men,Raymond,XXL,24,21,7898,January
2024-01-04 17:29:37,"OMR, Chennai","Max Showroom - OMR, Chennai",Blazers,Men,Blackberrys,XS,58,29,4470,January
2024-01-12 12:40:25,"OMR, Chennai","Max Showroom - OMR, Chennai",Blazers,Men,Blackberrys,S,77,9,7510,January
2024-01-12 20:27:11,"OMR, Chennai","Max Showroom - OMR, Chennai",Blazers,Men,Blackberrys,M,81,26,1139,January
2024-01-10 18:38:08,"OMR, Chennai","Max Showroom - OMR, Chennai",Blazers,Men,Blackberrys,L,50,26,6590,January
2024-01-25 12:11:36,"OMR, Chennai","Max Showroom - OMR, Chennai",Blazers,Men,Blackberrys,XL,73,39,7339,January
2024-01-22 13:58:12,"OMR, Chennai","Max Showroom - OMR, Chennai",Blazers,Men,Blackberrys,XXL,22,24,7042,January
2024-10-16 17:07:20,"OMR, Chennai","Max Showroom - OMR, Chennai",Suits,Men,Max,XS,29,12,6795,October
2024-10-28 20:07:37,"OMR, Chennai","Max Showroom - OMR, Chennai",Suits,Men,Max,S,38,28,7912,October
2024-10-26 12:59:31,"OMR, Chennai","Max Showroom - OMR, Chennai",Suits,Men,Max,M,59,48,3514,October
2024-10-01 14:01:48,"OMR, Chennai","Max Showroom - OMR, Chennai",Suits,Men,Max,L,58,5,3500,October
2024-10-07 11:21:16,"OMR, Chennai","Max Showroom - OMR, Chennai",Suits,Men,Max,XL,69,32,5069,October
2024-10-04 19:40:53,"OMR, Chennai","Max Showroom - OMR, Chennai",Suits,Men,Max,XXL,88,8,6090,October
2024-10-08 18:27:27,"OMR, Chennai","Max Showroom - OMR, Chennai",Suits,Men,Raymond,XS,28,29,1215,October
2024-10-28 12:15:15,"OMR, Chennai","Max Showroom - OMR, Chennai",Suits,Men,Raymond,S,91,17,2036,October
2024-10-06 15:45:23,"OMR, Chennai","Max Showroom - OMR, Chennai",Suits,Men,Raymond,M,14,17,3294,October
2024-10-12 16:53:00,"OMR, Chennai","Max Showroom - OMR, Chennai",Suits,Men,Raymond,L,11,6,3353,October
2024-10-13 14:22:36,"OMR, Chennai","Max Showroom - OMR, Chennai",Suits,Men,Raymond,XL,72,25,447,October
2024-10-23 14:00:12,"OMR, Chennai","Max Showroom - OMR, Chennai",Suits,Men,Raymond,XXL,90,41,4398,October
2024-10-01 11:34:59,"OMR, Chennai","Max Showroom - OMR, Chennai",Suits,Men,Blackberrys,XS,29,6,5807,October
2024-10-18 15:22:35,"OMR, Chennai","Max Showroom - OMR, Chennai",Suits,Men,Blackberrys,S,44,44,3530,October
2024-10-22 10:04:35,"OMR, Chennai","Max Showroom - OMR, Chennai",Suits,Men,Blackberrys,M,50,21,4582,October
2024-10-05 13:08:28,"OMR, Chennai","Max Showroom - OMR, Chennai",Suits,Men,Blackberrys,L,90,15,2630,October
2024-10-06 14:31:06,"OMR, Chennai","Max Showroom - OMR, Chennai",Suits,Men,Blackberrys,XL,70,38,3436,October
2024-10-25 15:34:06,"OMR, Chennai","Max Showroom - OMR, Chennai",Suits,Men,Blackberrys,XXL,32,17,7035,October
2024-01-03 17:46:54,"OMR, Chennai","Max Showroom - OMR, Chennai",Sportswear,Men,Max,XS,77,26,1113,January
2024-10-28 13:40:29,"OMR, Chennai","Max Showroom - OMR, Chennai",Sportswear,Men,Max,S,57,13,1398,October
2024-05-16 18:39:59,"OMR, Chennai","Max Showroom - OMR, Chennai",Sportswear,Men,Max,M,78,49,6732,May
2024-08-02 13:16:13,"OMR, Chennai","Max Showroom - OMR, Chennai",Sportswear,Men,Max,L,59,41,4448,August
2024-05-03 15:36:08,"OMR, Chennai","Max Showroom - OMR, Chennai",Sportswear,Men,Max,XL,61,10,2815,May
2024-11-20 11:32:05,"OMR, Chennai","Max Showroom - OMR, Chennai",Sportswear,Men,Max,XXL,94,50,1081,November
2024-01-02 11:40:30,"OMR, Chennai","Max Showroom - OMR, Chennai",Sportswear,Men,Nike,XS,46,33,5368,January
2024-04-08 17:02:50,"OMR, Chennai","Max Showroom - OMR, Chennai",Sportswear,Men,Nike,S,53,6,5190,April
2024-03-05 14:26:58,"OMR, Chennai","Max Showroom - OMR, Chennai",Sportswear,Men,Nike,M,96,29,2417,March
2024-06-16 19:33:27,"OMR, Chennai","Max Showroom - OMR, Chennai",Sportswear,Men,Nike,L,25,44,3094,June
2024-03-22 19:59:06,"OMR, Chennai","Max Showroom - OMR, Chennai",Sportswear,Men,Nike,XL,18,17,3631,March
2024-09-08 14:06:27,"OMR, Chennai","Max Showroom - OMR, Chennai",Sportswear,Men,Nike,XXL,96,22,6756,September
2024-12-01 14:51:41,"OMR, Chennai","Max Showroom - OMR, Chennai",Sportswear,Men,Adidas,XS,89,46,7644,December
2024-04-14 11:59:24,"OMR, Chennai","Max Showroom - OMR, Chennai",Sportswear,Men,Adidas,S,57,22,3933,April
2024-04-17 18:48:09,"OMR, Chennai","Max Showroom - OMR, Chennai",Sportswear,Men,Adidas,M,29,49,1363,April
2024-09-13 10:22:50,"OMR, Chennai","Max Showroom - OMR, Chennai",Sportswear,Men,Adidas,L,44,47,622,September
2024-08-28 10:58:37,"OMR, Chennai","Max Showroom - OMR, Chennai",Sportswear,Men,Adidas,XL,70,7,2606,August
2024-05-07 17:49:34,"OMR, Chennai","Max Showroom - OMR, Chennai",Sportswear,Men,Adidas,XXL,68,44,4023,May
2024-09-18 15:20:05,"OMR, Chennai","Max Showroom - OMR, Chennai",Innerwear,Men,Max,XS,29,9,5269,September
2024-10-23 12:37:33,"OMR, Chennai","Max Showroom - OMR, Chennai",Innerwear,Men,Max,S,82,46,2612,October
2024-02-27 17:37:27,"OMR, Chennai","Max Showroom - OMR, Chennai",Innerwear,Men,Max,M,85,32,7604,February
2024-12-20 12:05:01,"OMR, Chennai","Max Showroom - OMR, Chennai",Innerwear,Men,Max,L,85,46,5918,December
2024-11-02 18:27:05,"OMR, Chennai","Max Showroom - OMR, Chennai",Innerwear,Men,Max,XL,57,38,4391,November
2024-01-07 15:03:10,"OMR, Chennai","Max Showroom - OMR, Chennai",Innerwear,Men,Max,XXL,90,45,5157,January
2024-12-25 11:44:30,"OMR, Chennai","Max Showroom - OMR, Chennai",Innerwear,Men,Jockey,XS,93,26,748,December
2024-08-24 18:27:37,"OMR, Chennai","Max Showroom - OMR, Chennai",Innerwear,Men,Jockey,S,67,9,2343,August
2024-09-23 11:57:03,"OMR, Chennai","Max Showroom - OMR, Chennai",Innerwear,Men,Jockey,M,30,33,1393,September
2024-08-18 20:22:31,"OMR, Chennai","Max Showroom - OMR, Chennai",Innerwear,Men,Jockey,L,27,27,4885,August
2024-09-15 15:06:46,"OMR, Chennai","Max Showroom - OMR, Chennai",Innerwear,Men,Jockey,XL,79,50,3949,September
2024-09-03 15:19:20,"OMR, Chennai","Max Showroom - OMR, Chennai",Innerwear,Men,Jockey,XXL,38,8,1158,September
2024-01-13 15:17:07,"OMR, Chennai","Max Showroom - OMR, Chennai",Innerwear,Men,Calvin Klein,XS,17,12,6091,January
2024-03-24 10:39:24,"OMR, Chennai","Max Showroom - OMR, Chennai",Innerwear,Men,Calvin Klein,S,25,30,3162,March
2024-12-05 10:45:21,"OMR, Chennai","Max Showroom - OMR, Chennai",Innerwear,Men,Calvin Klein,M,49,48,982,December
2024-11-21 11:46:40,"OMR, Chennai","Max Showroom - OMR, Chennai",Innerwear,Men,Calvin Klein,L,93,37,748,November
2024-11-28 12:26:37,"OMR, Chennai","Max Showroom - OMR, Chennai",Innerwear,Men,Calvin Klein,XL,62,9,2450,November
2024-03-08 16:46:11,"OMR, Chennai","Max Showroom - OMR, Chennai",Innerwear,Men,Calvin Klein,XXL,20,24,5628,March
2024-02-01 10:39:57,"OMR, Chennai","Max Showroom - OMR, Chennai",Kids' Wear,Kids,Max,XS,86,30,3800,February
2024-08-11 18:01:02,"OMR, Chennai","Max Showroom - OMR, Chennai",Kids' Wear,Kids,Max,S,24,6,546,August
2024-05-09 13:52:23,"OMR, Chennai","Max Showroom - OMR, Chennai",Kids' Wear,Kids,Max,M,14,28,3102,May
2024-01-27 12:40:58,"OMR, Chennai","Max Showroom - OMR, Chennai",Kids' Wear,Kids,Max,L,60,20,552,January
2024-03-24 13:01:46,"OMR, Chennai","Max Showroom - OMR, Chennai",Kids' Wear,Kids,Max,XL,97,18,546,March
2024-11-07 20:51:45,"OMR, Chennai","Max Showroom - OMR, Chennai",Kids' Wear,Kids,Max,XXL,87,34,7708,November
2024-04-04 10:41:58,"OMR, Chennai","Max Showroom - OMR, Chennai",Kids' Wear,Kids,Allen Solly,XS,78,45,7033,April
2024-12-04 20:57:55,"OMR, Chennai","Max Showroom - OMR, Chennai",Kids' Wear,Kids,Allen Solly,S,30,11,1170,December
2024-02-27 11:49:53,"OMR, Chennai","Max Showroom - OMR, Chennai",Kids' Wear,Kids,Allen Solly,M,32,17,7109,February
2024-02-22 17:26:38,"OMR, Chennai","Max Showroom - OMR, Chennai",Kids' Wear,Kids,Allen Solly,L,55,49,7534,February
2024-01-15 15:09:16,"OMR, Chennai","Max Showroom - OMR, Chennai",Kids' Wear,Kids,Allen Solly,XL,23,29,514,January
2024-01-07 19:46:54,"OMR, Chennai","Max Showroom - OMR, Chennai",Kids' Wear,Kids,Allen Solly,XXL,24,33,3860,January
2024-01-15 11:14:38,"OMR, Chennai","Max Showroom - OMR, Chennai",Kids' Wear,Kids,Gini & Jony,XS,91,34,6533,January
2024-09-10 17:23:45,"OMR, Chennai","Max Showroom - OMR, Chennai",Kids' Wear,Kids,Gini & Jony,S,22,38,7087,September
2024-10-03 17:47:28,"OMR, Chennai","Max Showroom - OMR, Chennai",Kids' Wear,Kids,Gini & Jony,M,69,39,2413,October
2024-11-23 15:31:00,"OMR, Chennai","Max Showroom - OMR, Chennai",Kids' Wear,Kids,Gini & Jony,L,15,12,6532,November
2024-08-16 16:10:45,"OMR, Chennai","Max Showroom - OMR, Chennai",Kids' Wear,Kids,Gini & Jony,XL,88,38,2642,August
2024-08-13 14:42:57,"OMR, Chennai","Max Showroom - OMR, Chennai",Kids' Wear,Kids,Gini & Jony,XXL,49,20,4032,August
2024-07-12 14:35:20,"OMR, Chennai","Max Showroom - OMR, Chennai",Sleepwear,Men,Max,XS,72,26,2414,July
2024-12-13 19:54:52,"OMR, Chennai","Max Showroom - OMR, Chennai",Sleepwear,Men,Max,S,10,11,1059,December
2024-05-24 14:22:33,"OMR, Chennai","Max Showroom - OMR, Chennai",Sleepwear,Men,Max,M,68,16,4974,May
2024-10-20 16:44:52,"OMR, Chennai","Max Showroom - OMR, Chennai",Sleepwear,Men,Max,L,23,10,5743,October
2024-11-03 20:11:43,"OMR, Chennai","Max Showroom - OMR, Chennai",Sleepwear,Men,Max,XL,66,49,4303,November
2024-12-22 16:40:43,"OMR, Chennai","Max Showroom - OMR, Chennai",Sleepwear,Men,Max,XXL,26,41,6810,December
2024-05-01 17:25:55,"OMR, Chennai","Max Showroom - OMR, Chennai",Sleepwear,Men,Jockey,XS,13,49,6478,May
2024-06-25 13:25:30,"OMR, Chennai","Max Showroom - OMR, Chennai",Sleepwear,Men,Jockey,S,77,7,2532,June
2024-07-10 14:34:14,"OMR, Chennai","Max Showroom - OMR, Chennai",Sleepwear,Men,Jockey,M,60,38,3068,July
2024-10-01 19:43:28,"OMR, Chennai","Max Showroom - OMR, Chennai",Sleepwear,Men,Jockey,L,26,17,7419,October
2024-08-15 15:36:39,"OMR, Chennai","Max Showroom - OMR, Chennai",Sleepwear,Men,Jockey,XL,97,19,2086,August
2024-04-09 14:52:20,"OMR, Chennai","Max Showroom - OMR, Chennai",Sleepwear,Men,Jockey,XXL,26,46,4428,April
2024-10-07 13:12:52,"OMR, Chennai","Max Showroom - OMR, Chennai",Co-ords,Women,Max,XS,20,7,1936,October
2024-10-02 12:27:01,"OMR, Chennai","Max Showroom - OMR, Chennai",Co-ords,Women,Max,S,21,40,4060,October
2024-10-25 14:35:26,"OMR, Chennai","Max Showroom - OMR, Chennai",Co-ords,Women,Max,M,49,32,1453,October
2024-10-15 12:03:32,"OMR, Chennai","Max Showroom - OMR, Chennai",Co-ords,Women,Max,L,37,20,5555,October
2024-10-25 20:42:12,"OMR, Chennai","Max Showroom - OMR, Chennai",Co-ords,Women,Max,XL,94,26,1044,October
2024-10-15 10:21:55,"OMR, Chennai","Max Showroom - OMR, Chennai",Co-ords,Women,Max,XXL,72,8,2708,October
2024-11-16 17:47:07,"OMR, Chennai","Max Showroom - OMR, Chennai",Lingerie,Women,Max,XS,70,24,3965,November
2024-07-21 11:31:34,"OMR, Chennai","Max Showroom - OMR, Chennai",Lingerie,Women,Max,S,31,42,1077,July
2024-11-02 15:01:43,"OMR, Chennai","Max Showroom - OMR, Chennai",Lingerie,Women,Max,M,68,39,3126,November
2024-08-14 15:26:33,"OMR, Chennai","Max Showroom - OMR, Chennai",Lingerie,Women,Max,L,59,40,7000,August
2024-02-15 13:57:42,"OMR, Chennai","Max Showroom - OMR, Chennai",Lingerie,Women,Max,XL,81,6,425,February
2024-01-13 17:24:46,"OMR, Chennai","Max Showroom - OMR, Chennai",Lingerie,Women,Max,XXL,34,5,3138,January
2024-11-09 18:14:44,"OMR, Chennai","Max Showroom - OMR, Chennai",Lingerie,Women,Jockey,XS,16,26,6454,November
2024-06-27 10:19:12,"OMR, Chennai","Max Showroom - OMR, Chennai",Lingerie,Women,Jockey,S,70,45,5232,June
2024-07-22 14:26:10,"OMR, Chennai","Max Showroom - OMR, Chennai",Lingerie,Women,Jockey,M,31,39,1723,July
2024-01-28 15:47:33,"OMR, Chennai","Max Showroom - OMR, Chennai",Lingerie,Women,Jockey,L,61,50,578,January
2024-02-27 13:20:05,"OMR, Chennai","Max Showroom - OMR, Chennai",Lingerie,Women,Jockey,XL,80,5,2398,February
2024-08-02 20:00:09,"OMR, Chennai","Max Showroom - OMR, Chennai",Lingerie,Women,Jockey,XXL,55,14,6273,August
2024-11-02 12:16:19,"OMR, Chennai","Max Showroom - OMR, Chennai",Lingerie,Women,Calvin Klein,XS,18,16,4880,November
2024-08-06 15:15:32,"OMR, Chennai","Max Showroom - OMR, Chennai",Lingerie,Women,Calvin Klein,S,91,15,1115,August
2024-09-10 19:56:53,"OMR, Chennai","Max Showroom - OMR, Chennai",Lingerie,Women,Calvin Klein,M,15,13,615,September
2024-04-07 16:50:47,"OMR, Chennai","Max Showroom - OMR, Chennai",Lingerie,Women,Calvin Klein,L,58,8,7233,April
2024-10-07 14:57:35,"OMR, Chennai","Max Showroom - OMR, Chennai",Lingerie,Women,Calvin Klein,XL,93,44,6619,October
2024-08-09 12:48:07,"OMR, Chennai","Max Showroom - OMR, Chennai",Lingerie,Women,Calvin Klein,XXL,25,25,727,August
2024-01-14 14:41:51,"OMR, Chennai","Max Showroom - OMR, Chennai",Winterwear,Men,Max,XS,38,14,558,January
2024-01-02 10:04:14,"OMR, Chennai","Max Showroom - OMR, Chennai",Winterwear,Men,Max,S,56,26,5047,January
2024-01-06 16:34:38,"OMR, Chennai","Max Showroom - OMR, Chennai",Winterwear,Men,Max,M,18,48,7006,January
2024-01-16 13:54:52,"OMR, Chennai","Max Showroom - OMR, Chennai",Winterwear,Men,Max,L,35,37,4098,January
2024-01-11 15:29:22,"OMR, Chennai","Max Showroom - OMR, Chennai",Winterwear,Men,Max,XL,38,8,1278,January
2024-01-24 18:11:17,"OMR, Chennai","Max Showroom - OMR, Chennai",Winterwear,Men,Max,XXL,98,29,1823,January
2024-01-11 14:01:47,"OMR, Chennai","Max Showroom - OMR, Chennai",Winterwear,Men,Woodland,XS,88,10,677,January
2024-01-11 15:08:10,"OMR, Chennai","Max Showroom - OMR, Chennai",Winterwear,Men,Woodland,S,84,31,1124,January
2024-01-20 16:22:23,"OMR, Chennai","Max Showroom - OMR, Chennai",Winterwear,Men,Woodland,M,79,26,7884,January
2024-01-14 15:26:24,"OMR, Chennai","Max Showroom - OMR, Chennai",Winterwear,Men,Woodland,L,87,10,1124,January
2024-01-16 14:56:54,"OMR, Chennai","Max Showroom - OMR, Chennai",Winterwear,Men,Woodland,XL,51,45,6678,January
2024-01-25 15:12:23,"OMR, Chennai","Max Showroom - OMR, Chennai",Winterwear,Men,Woodland,XXL,68,47,3481,January
2024-01-07 11:27:09,"OMR, Chennai","Max Showroom - OMR, Chennai",Winterwear,Men,U.S. Polo Assn.,XS,87,16,1196,January
2024-01-07 16:00:33,"OMR, Chennai","Max Showroom - OMR, Chennai",Winterwear,Men,U.S. Polo Assn.,S,87,18,3034,January
2024-01-20 11:37:52,"OMR, Chennai","Max Showroom - OMR, Chennai",Winterwear,Men,U.S. Polo Assn.,M,52,23,5298,January
2024-01-07 16:42:15,"OMR, Chennai","Max Showroom - OMR, Chennai",Winterwear,Men,U.S. Polo Assn.,L,66,25,2231,January
2024-01-02 10:50:13,"OMR, Chennai","Max Showroom - OMR, Chennai",Winterwear,Men,U.S. Polo Assn.,XL,85,23,5671,January
2024-01-03 14:54:41,"OMR, Chennai","Max Showroom - OMR, Chennai",Winterwear,Men,U.S. Polo Assn.,XXL,93,8,3793,January
2024-05-20 12:31:02,"OMR, Chennai","Max Showroom - OMR, Chennai",Footwear,Men,Max,XS,84,16,3796,May
2024-01-19 20:28:47,"OMR, Chennai","Max Showroom - OMR, Chennai",Footwear,Men,Max,S,39,41,2062,January
2024-04-19 10:18:28,"OMR, Chennai","Max Showroom - OMR, Chennai",Footwear,Men,Max,M,96,46,6028,April
2024-07-09 17:24:06,"OMR, Chennai","Max Showroom - OMR, Chennai",Footwear,Men,Max,L,19,25,2496,July
2024-11-28 16:33:31,"OMR, Chennai","Max Showroom - OMR, Chennai",Footwear,Men,Max,XL,24,43,7237,November
2024-11-18 13:23:18,"OMR, Chennai","Max Showroom - OMR, Chennai",Footwear,Men,Max,XXL,61,37,1196,November
2024-12-05 18:23:48,"OMR, Chennai","Max Showroom - OMR, Chennai",Footwear,Men,Nike,XS,90,39,2287,December
2024-05-10 17:41:08,"OMR, Chennai","Max Showroom - OMR, Chennai",Footwear,Men,Nike,S,18,13,1917,May
2024-07-10 16:26:01,"OMR, Chennai","Max Showroom - OMR, Chennai",Footwear,Men,Nike,M,89,5,7962,July
2024-05-22 14:47:46,"OMR, Chennai","Max Showroom - OMR, Chennai",Footwear,Men,Nike,L,42,5,5179,May
2024-03-10 11:03:24,"OMR, Chennai","Max Showroom - OMR, Chennai",Footwear,Men,Nike,XL,89,48,7701,March
2024-10-21 12:49:07,"OMR, Chennai","Max Showroom - OMR, Chennai",Footwear,Men,Nike,XXL,52,26,3544,October
2024-07-16 17:56:52,"OMR, Chennai","Max Showroom - OMR, Chennai",Footwear,Men,Adidas,XS,57,29,633,July
2024-09-25 16:05:47,"OMR, Chennai","Max Showroom - OMR, Chennai",Footwear,Men,Adidas,S,69,44,4785,September
2024-02-16 19:27:57,"OMR, Chennai","Max Showroom - OMR, Chennai",Footwear,Men,Adidas,M,66,28,1079,February
2024-08-04 12:03:13,"OMR, Chennai","Max Showroom - OMR, Chennai",Footwear,Men,Adidas,L,50,50,517,August
2024-07-22 17:55:04,"OMR, Chennai","Max Showroom - OMR, Chennai",Footwear,Men,Adidas,XL,100,6,2140,July
2024-04-26 11:15:32,"OMR, Chennai","Max Showroom - OMR, Chennai",Footwear,Men,Adidas,XXL,56,10,7719,April
2024-12-17 16:57:15,"OMR, Chennai","Max Showroom - OMR, Chennai",Footwear,Men,Puma,XS,65,44,4809,December
2024-04-26 17:02:10,"OMR, Chennai","Max Showroom - OMR, Chennai",Footwear,Men,Puma,S,47,48,1215,April
2024-08-09 12:06:46,"OMR, Chennai","Max Showroom - OMR, Chennai",Footwear,Men,Puma,M,27,11,4936,August
2024-04-08 13:53:15,"OMR, Chennai","Max Showroom - OMR, Chennai",Footwear,Men,Puma,L,12,47,5301,April
2024-10-18 15:20:13,"OMR, Chennai","Max Showroom - OMR, Chennai",Footwear,Men,Puma,XL,85,26,3809,October
2024-06-06 12:55:31,"OMR, Chennai","Max Showroom - OMR, Chennai",Footwear,Men,Puma,XXL,48,7,1253,June
2024-05-04 15:26:37,"OMR, Chennai","Max Showroom - OMR, Chennai",Accessories,Men,Max,XS,24,20,5023,May
