Timestamp,Location,Branch Name,Category,Gender,Brand,Size,Available Stock,Sold Stock,Total Items,Price,Month,Year,Season,Restock Needed,Data Split
1/17/2024 12:14,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Innerwear,Men,Jockey,XXL,13,19,32,7939,Jan,2024,Winter,No,Train
1/17/2024 12:50,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Innerwear,Men,Calvin Klein,XS,83,40,123,4965,Jan,2024,Winter,Yes,Train
1/17/2024 13:10,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Innerwear,Men,Calvin Klein,S,15,20,35,6792,Jan,2024,Winter,No,Train
1/17/2024 13:42,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Innerwear,Men,Calvin Klein,M,52,45,97,4153,Jan,2024,Winter,Yes,Train
1/17/2024 14:51,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Innerwear,Men,Calvin Klein,L,54,46,100,6738,Jan,2024,Winter,Yes,Train
1/17/2024 16:02,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Innerwear,Men,Calvin Klein,XL,15,45,60,3797,Jan,2024,Winter,Yes,Train
1/17/2024 16:39,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Innerwear,Men,Calvin Klein,XXL,23,9,32,3956,Jan,2024,Winter,No,Train
1/17/2024 17:43,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Kids' Wear,Kids,Max,XS,64,42,106,5525,Jan,2024,Winter,Yes,Train
1/17/2024 18:54,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Kids' Wear,Kids,Max,S,49,21,70,5993,Jan,2024,Winter,No,Train
1/17/2024 20:07,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Kids' Wear,Kids,Max,M,88,10,98,2920,Jan,2024,Winter,No,Train
1/17/2024 20:46,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Kids' Wear,Kids,Max,L,48,20,68,7289,Jan,2024,Winter,No,Train
1/17/2024 20:59,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Kids' Wear,Kids,Max,XL,76,46,122,2872,Jan,2024,Winter,Yes,Train
1/18/2024 12:46,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Kids' Wear,Kids,Max,XXL,64,45,109,3982,Jan,2024,Winter,Yes,Train
1/18/2024 13:13,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Kids' Wear,Kids,Allen Solly,XS,14,38,52,6938,Jan,2024,Winter,Yes,Train
1/18/2024 13:32,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Kids' Wear,Kids,Allen Solly,S,62,45,107,3130,Jan,2024,Winter,Yes,Train
1/18/2024 15:24,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Kids' Wear,Kids,Allen Solly,M,84,10,94,4253,Jan,2024,Winter,No,Train
1/18/2024 15:32,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Kids' Wear,Kids,Allen Solly,L,94,8,102,1127,Jan,2024,Winter,No,Train
1/18/2024 15:45,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Kids' Wear,Kids,Allen Solly,XL,58,17,75,3819,Jan,2024,Winter,No,Train
1/18/2024 16:28,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Kids' Wear,Kids,Allen Solly,XXL,23,36,59,6680,Jan,2024,Winter,Yes,Train
1/18/2024 16:50,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Kids' Wear,Kids,Gini & Jony,XS,38,43,81,4581,Jan,2024,Winter,Yes,Train
1/18/2024 18:43,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Kids' Wear,Kids,Gini & Jony,S,11,38,49,2305,Jan,2024,Winter,Yes,Train
1/18/2024 19:23,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Kids' Wear,Kids,Gini & Jony,M,23,39,62,3332,Jan,2024,Winter,Yes,Train
1/18/2024 20:31,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Kids' Wear,Kids,Gini & Jony,L,69,41,110,7492,Jan,2024,Winter,Yes,Train
1/19/2024 10:26,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Kids' Wear,Kids,Gini & Jony,XL,92,22,114,6861,Jan,2024,Winter,No,Train
1/19/2024 11:05,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Kids' Wear,Kids,Gini & Jony,XXL,14,18,32,473,Jan,2024,Winter,No,Train
1/19/2024 13:15,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Sleepwear,Men,Max,XS,62,44,106,5661,Jan,2024,Winter,Yes,Train
1/19/2024 13:20,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Sleepwear,Men,Max,S,64,44,108,2508,Jan,2024,Winter,Yes,Train
1/19/2024 13:38,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Sleepwear,Men,Max,M,37,29,66,6385,Jan,2024,Winter,No,Train
1/19/2024 14:25,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Sleepwear,Men,Max,L,91,11,102,1762,Jan,2024,Winter,No,Train
1/19/2024 16:25,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Sleepwear,Men,Max,XL,59,13,72,2263,Jan,2024,Winter,No,Train
1/19/2024 16:48,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Sleepwear,Men,Max,XXL,33,20,53,7046,Jan,2024,Winter,No,Train
1/19/2024 17:12,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Sleepwear,Men,Jockey,XS,28,11,39,2893,Jan,2024,Winter,No,Train
1/19/2024 18:41,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Sleepwear,Men,Jockey,S,79,50,129,1151,Jan,2024,Winter,Yes,Train
1/19/2024 18:59,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Sleepwear,Men,Jockey,M,21,36,57,2912,Jan,2024,Winter,Yes,Train
1/19/2024 20:03,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Sleepwear,Men,Jockey,L,14,18,32,519,Jan,2024,Winter,No,Train
1/19/2024 20:28,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Sleepwear,Men,Jockey,XL,10,36,46,4588,Jan,2024,Winter,Yes,Train
1/20/2024 10:18,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Sleepwear,Men,Jockey,XXL,48,49,97,2540,Jan,2024,Winter,Yes,Train
1/20/2024 11:22,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Co-ords,Women,Max,XS,15,47,62,3268,Jan,2024,Winter,Yes,Train
1/20/2024 11:37,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Co-ords,Women,Max,S,87,22,109,6692,Jan,2024,Winter,No,Train
1/20/2024 12:39,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Co-ords,Women,Max,M,82,19,101,7834,Jan,2024,Winter,No,Train
1/20/2024 13:13,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Co-ords,Women,Max,L,11,44,55,1468,Jan,2024,Winter,Yes,Train
1/20/2024 13:57,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Co-ords,Women,Max,XL,45,45,90,1735,Jan,2024,Winter,Yes,Train
1/20/2024 15:22,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Co-ords,Women,Max,XXL,63,42,105,3563,Jan,2024,Winter,Yes,Train
1/20/2024 16:09,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Lingerie,Women,Max,XS,85,30,115,1166,Jan,2024,Winter,Yes,Train
1/20/2024 16:22,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Lingerie,Women,Max,S,26,17,43,1437,Jan,2024,Winter,No,Train
1/20/2024 16:30,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Lingerie,Women,Max,M,38,43,81,2877,Jan,2024,Winter,Yes,Train
1/20/2024 17:29,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Lingerie,Women,Max,L,95,33,128,4474,Jan,2024,Winter,Yes,Train
1/20/2024 18:39,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Lingerie,Women,Max,XXL,81,6,87,2415,Jan,2024,Winter,No,Train
1/20/2024 18:39,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Lingerie,Women,Max,XL,71,22,93,5180,Jan,2024,Winter,No,Train
1/20/2024 19:06,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Lingerie,Women,Jockey,XS,34,7,41,5066,Jan,2024,Winter,No,Train
1/20/2024 19:48,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Lingerie,Women,Jockey,S,59,31,90,2632,Jan,2024,Winter,Yes,Train
1/20/2024 20:57,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Lingerie,Women,Jockey,M,53,30,83,4840,Jan,2024,Winter,Yes,Train
1/21/2024 10:28,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Lingerie,Women,Jockey,L,25,27,52,4789,Jan,2024,Winter,No,Train
1/21/2024 10:50,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Lingerie,Women,Jockey,XL,15,24,39,2183,Jan,2024,Winter,No,Train
1/21/2024 11:50,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Lingerie,Women,Jockey,XXL,61,17,78,7138,Jan,2024,Winter,No,Train
1/21/2024 11:56,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Lingerie,Women,Calvin Klein,XS,21,16,37,5599,Jan,2024,Winter,No,Train
1/21/2024 13:17,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Lingerie,Women,Calvin Klein,S,73,5,78,2127,Jan,2024,Winter,No,Train
1/21/2024 14:29,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Lingerie,Women,Calvin Klein,M,91,8,99,3080,Jan,2024,Winter,No,Train
1/21/2024 15:42,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Lingerie,Women,Calvin Klein,L,97,36,133,3205,Jan,2024,Winter,Yes,Train
1/21/2024 15:58,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Lingerie,Women,Calvin Klein,XL,98,9,107,3194,Jan,2024,Winter,No,Train
1/21/2024 17:09,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Lingerie,Women,Calvin Klein,XXL,83,27,110,5638,Jan,2024,Winter,No,Train
1/21/2024 20:00,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Winterwear,Men,Max,XS,22,32,54,2170,Jan,2024,Winter,Yes,Train
1/21/2024 20:37,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Winterwear,Men,Max,S,84,22,106,4928,Jan,2024,Winter,No,Train
1/22/2024 10:07,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Winterwear,Men,Max,M,35,12,47,6346,Jan,2024,Winter,No,Train
1/22/2024 10:17,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Winterwear,Men,Max,L,84,32,116,1124,Jan,2024,Winter,Yes,Train
1/22/2024 10:56,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Winterwear,Men,Max,XL,64,38,102,3249,Jan,2024,Winter,Yes,Train
1/22/2024 12:35,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Winterwear,Men,Max,XXL,56,7,63,7308,Jan,2024,Winter,No,Train
1/22/2024 13:20,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Winterwear,Men,Woodland,XS,76,43,119,3042,Jan,2024,Winter,Yes,Train
1/22/2024 13:58,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Winterwear,Men,Woodland,S,16,46,62,6421,Jan,2024,Winter,Yes,Train
1/22/2024 14:09,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Winterwear,Men,Woodland,M,47,40,87,1592,Jan,2024,Winter,Yes,Train
1/22/2024 14:52,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Winterwear,Men,Woodland,L,68,17,85,6244,Jan,2024,Winter,No,Train
1/22/2024 14:58,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Winterwear,Men,Woodland,XL,18,23,41,2522,Jan,2024,Winter,No,Train
1/22/2024 15:20,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Winterwear,Men,Woodland,XXL,63,25,88,4628,Jan,2024,Winter,No,Train
1/22/2024 15:36,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Winterwear,Men,U.S. Polo Assn.,XS,61,37,98,833,Jan,2024,Winter,Yes,Train
1/22/2024 16:17,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Winterwear,Men,U.S. Polo Assn.,S,48,8,56,3871,Jan,2024,Winter,No,Train
1/22/2024 16:40,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Winterwear,Men,U.S. Polo Assn.,M,86,38,124,401,Jan,2024,Winter,Yes,Train
1/22/2024 17:33,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Winterwear,Men,U.S. Polo Assn.,L,44,14,58,5759,Jan,2024,Winter,No,Train
1/22/2024 17:40,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Winterwear,Men,U.S. Polo Assn.,XL,24,42,66,4663,Jan,2024,Winter,Yes,Train
1/22/2024 18:05,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Winterwear,Men,U.S. Polo Assn.,XXL,92,9,101,2118,Jan,2024,Winter,No,Train
1/22/2024 19:14,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Footwear,Men,Max,XS,58,40,98,2566,Jan,2024,Winter,Yes,Train
1/22/2024 19:17,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Footwear,Men,Max,S,89,17,106,883,Jan,2024,Winter,No,Train
1/22/2024 20:15,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Footwear,Men,Max,M,69,26,95,917,Jan,2024,Winter,No,Train
1/22/2024 20:38,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Footwear,Men,Max,L,91,25,116,5260,Jan,2024,Winter,No,Train
1/23/2024 11:06,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Footwear,Men,Max,XL,51,47,98,1687,Jan,2024,Winter,Yes,Train
1/23/2024 13:39,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Footwear,Men,Max,XXL,60,36,96,2499,Jan,2024,Winter,Yes,Train
1/23/2024 13:52,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Footwear,Men,Nike,XS,74,40,114,6770,Jan,2024,Winter,Yes,Train
1/23/2024 15:11,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Footwear,Men,Nike,S,77,49,126,6517,Jan,2024,Winter,Yes,Train
1/23/2024 15:59,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Footwear,Men,Nike,M,30,44,74,3679,Jan,2024,Winter,Yes,Train
1/23/2024 16:05,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Footwear,Men,Nike,L,51,8,59,6784,Jan,2024,Winter,No,Train
1/23/2024 17:01,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Footwear,Men,Nike,XL,61,8,69,707,Jan,2024,Winter,No,Train
1/23/2024 17:13,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Footwear,Men,Nike,XXL,56,18,74,5066,Jan,2024,Winter,No,Train
1/23/2024 17:20,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Footwear,Men,Adidas,XS,86,5,91,3831,Jan,2024,Winter,No,Train
1/23/2024 18:32,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Footwear,Men,Adidas,S,46,25,71,6459,Jan,2024,Winter,No,Train
1/23/2024 18:39,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Footwear,Men,Adidas,M,53,48,101,6478,Jan,2024,Winter,Yes,Train
1/23/2024 18:58,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Footwear,Men,Adidas,L,75,34,109,6584,Jan,2024,Winter,Yes,Train
1/24/2024 10:15,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Footwear,Men,Adidas,XL,12,50,62,5181,Jan,2024,Winter,Yes,Train
1/24/2024 10:22,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Footwear,Men,Adidas,XXL,22,36,58,7566,Jan,2024,Winter,Yes,Train
1/24/2024 11:54,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Footwear,Men,Puma,XS,45,40,85,684,Jan,2024,Winter,Yes,Train
1/24/2024 13:10,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Footwear,Men,Puma,S,31,14,45,4709,Jan,2024,Winter,No,Train
1/24/2024 13:13,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Footwear,Men,Puma,M,82,49,131,4566,Jan,2024,Winter,Yes,Train
1/24/2024 13:38,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Footwear,Men,Puma,L,96,15,111,3205,Jan,2024,Winter,No,Train
1/24/2024 15:02,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Footwear,Men,Puma,XL,12,9,21,1543,Jan,2024,Winter,No,Train
1/24/2024 15:03,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Footwear,Men,Puma,XXL,35,43,78,5722,Jan,2024,Winter,Yes,Train
1/24/2024 15:39,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Accessories,Men,Max,XS,19,26,45,7843,Jan,2024,Winter,No,Train
1/24/2024 17:56,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Accessories,Men,Max,S,32,22,54,2831,Jan,2024,Winter,No,Train
1/24/2024 18:11,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Accessories,Men,Max,M,15,23,38,7126,Jan,2024,Winter,No,Train
1/24/2024 18:52,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Accessories,Men,Max,L,39,27,66,5038,Jan,2024,Winter,No,Train
1/24/2024 19:46,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Accessories,Men,Max,XL,19,27,46,1880,Jan,2024,Winter,No,Train
1/24/2024 20:16,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Accessories,Men,Max,XXL,93,46,139,6000,Jan,2024,Winter,Yes,Train
1/24/2024 20:23,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Accessories,Men,Fastrack,XS,55,11,66,2919,Jan,2024,Winter,No,Train
1/24/2024 20:58,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Accessories,Men,Fastrack,S,31,18,49,4606,Jan,2024,Winter,No,Train
1/25/2024 10:52,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Accessories,Men,Fastrack,M,46,12,58,5170,Jan,2024,Winter,No,Train
1/25/2024 11:11,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Accessories,Men,Fastrack,L,37,17,54,7807,Jan,2024,Winter,No,Train
1/25/2024 11:25,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Accessories,Men,Fastrack,XL,99,12,111,540,Jan,2024,Winter,No,Train
1/25/2024 11:54,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Accessories,Men,Fastrack,XXL,85,23,108,4925,Jan,2024,Winter,No,Train
1/25/2024 12:11,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Accessories,Men,Titan,XS,45,29,74,6836,Jan,2024,Winter,No,Train
1/25/2024 12:48,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Accessories,Men,Titan,S,68,6,74,5469,Jan,2024,Winter,No,Train
1/25/2024 15:12,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Accessories,Men,Titan,M,40,43,83,7262,Jan,2024,Winter,Yes,Train
1/25/2024 17:22,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Accessories,Men,Titan,L,97,21,118,4143,Jan,2024,Winter,No,Train
1/25/2024 18:12,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Accessories,Men,Titan,XL,58,39,97,404,Jan,2024,Winter,Yes,Train
1/25/2024 18:37,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Accessories,Men,Titan,XXL,39,45,84,6282,Jan,2024,Winter,Yes,Train
1/26/2024 10:00,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Basics,Men,Max,XS,38,19,57,3102,Jan,2024,Winter,No,Train
1/26/2024 10:18,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Basics,Men,Max,S,87,43,130,454,Jan,2024,Winter,Yes,Train
1/26/2024 10:26,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Basics,Men,Max,M,65,44,109,5456,Jan,2024,Winter,Yes,Train
1/26/2024 11:03,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Basics,Men,Max,L,32,31,63,5370,Jan,2024,Winter,Yes,Train
1/26/2024 11:03,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Basics,Men,Max,XL,73,48,121,6434,Jan,2024,Winter,Yes,Train
1/26/2024 11:33,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Basics,Men,Max,XXL,20,5,25,1209,Jan,2024,Winter,No,Train
1/26/2024 13:27,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Basics,Men,Jockey,XS,24,8,32,1496,Jan,2024,Winter,No,Train
1/26/2024 13:37,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Basics,Men,Jockey,S,51,31,82,7434,Jan,2024,Winter,Yes,Train
1/26/2024 13:55,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Basics,Men,Jockey,M,94,6,100,2364,Jan,2024,Winter,No,Train
1/26/2024 13:59,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Basics,Men,Jockey,L,73,17,90,1955,Jan,2024,Winter,No,Train
1/26/2024 14:00,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Basics,Men,Jockey,XL,34,25,59,2779,Jan,2024,Winter,No,Train
1/26/2024 16:28,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Basics,Men,Jockey,XXL,98,44,142,2234,Jan,2024,Winter,Yes,Train
1/26/2024 17:23,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Basics,Men,Van Heusen,XS,30,13,43,3958,Jan,2024,Winter,No,Train
1/26/2024 20:00,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Basics,Men,Van Heusen,S,76,40,116,4653,Jan,2024,Winter,Yes,Train
1/26/2024 20:08,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Basics,Men,Van Heusen,M,26,25,51,6755,Jan,2024,Winter,No,Train
1/26/2024 20:08,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Basics,Men,Van Heusen,L,55,49,104,2557,Jan,2024,Winter,Yes,Train
1/27/2024 10:05,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Basics,Men,Van Heusen,XL,10,30,40,3325,Jan,2024,Winter,Yes,Train
1/27/2024 10:22,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Basics,Men,Van Heusen,XXL,10,49,59,7386,Jan,2024,Winter,Yes,Train
1/27/2024 10:33,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Basics,Men,Calvin Klein,XS,32,38,70,1605,Jan,2024,Winter,Yes,Train
1/27/2024 10:59,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Basics,Men,Calvin Klein,S,96,43,139,1853,Jan,2024,Winter,Yes,Train
1/27/2024 11:36,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Basics,Men,Calvin Klein,M,15,37,52,7110,Jan,2024,Winter,Yes,Train
1/27/2024 12:28,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Basics,Men,Calvin Klein,L,18,34,52,6822,Jan,2024,Winter,Yes,Train
1/27/2024 12:40,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Basics,Men,Calvin Klein,XL,70,39,109,6137,Jan,2024,Winter,Yes,Train
1/27/2024 12:53,"T. Nagar, Chennai","Max Showroom - T. Nagar, Chennai",Basics,Men,Calvin Klein,XXL,16,40,56,3048,Jan,2024,Winter,Yes,Train
1/27/2024 13:41,"Velachery, Chennai","Max Showroom - Velachery, Chennai",T-shirts,Men,Max,XS,54,31,85,1473,Jan,2024,Winter,Yes,Train
1/27/2024 14:31,"Velachery, Chennai","Max Showroom - Velachery, Chennai",T-shirts,Men,Max,S,14,19,33,7231,Jan,2024,Winter,No,Train
1/27/2024 15:49,"Velachery, Chennai","Max Showroom - Velachery, Chennai",T-shirts,Men,Max,M,66,17,83,7352,Jan,2024,Winter,No,Train
1/27/2024 16:13,"Velachery, Chennai","Max Showroom - Velachery, Chennai",T-shirts,Men,Max,L,37,10,47,4087,Jan,2024,Winter,No,Train
1/27/2024 16:43,"Velachery, Chennai","Max Showroom - Velachery, Chennai",T-shirts,Men,Max,XL,75,11,86,7065,Jan,2024,Winter,No,Train
1/27/2024 17:39,"Velachery, Chennai","Max Showroom - Velachery, Chennai",T-shirts,Men,Max,XXL,92,36,128,1167,Jan,2024,Winter,Yes,Train
1/27/2024 17:48,"Velachery, Chennai","Max Showroom - Velachery, Chennai",T-shirts,Men,Allen Solly,XS,97,37,134,4381,Jan,2024,Winter,Yes,Train
1/27/2024 18:07,"Velachery, Chennai","Max Showroom - Velachery, Chennai",T-shirts,Men,Allen Solly,S,50,21,71,3386,Jan,2024,Winter,No,Train
1/27/2024 18:50,"Velachery, Chennai","Max Showroom - Velachery, Chennai",T-shirts,Men,Allen Solly,M,20,9,29,4063,Jan,2024,Winter,No,Train
1/27/2024 19:02,"Velachery, Chennai","Max Showroom - Velachery, Chennai",T-shirts,Men,Allen Solly,L,70,22,92,7454,Jan,2024,Winter,No,Train
1/27/2024 19:05,"Velachery, Chennai","Max Showroom - Velachery, Chennai",T-shirts,Men,Allen Solly,XL,32,13,45,7784,Jan,2024,Winter,No,Train
1/27/2024 19:10,"Velachery, Chennai","Max Showroom - Velachery, Chennai",T-shirts,Men,Allen Solly,XXL,46,27,73,423,Jan,2024,Winter,No,Train
1/27/2024 19:34,"Velachery, Chennai","Max Showroom - Velachery, Chennai",T-shirts,Men,Levi's,XS,38,37,75,3204,Jan,2024,Winter,Yes,Train
1/27/2024 19:40,"Velachery, Chennai","Max Showroom - Velachery, Chennai",T-shirts,Men,Levi's,S,17,49,66,1348,Jan,2024,Winter,Yes,Train
1/28/2024 10:38,"Velachery, Chennai","Max Showroom - Velachery, Chennai",T-shirts,Men,Levi's,M,26,13,39,6750,Jan,2024,Winter,No,Train
1/28/2024 10:47,"Velachery, Chennai","Max Showroom - Velachery, Chennai",T-shirts,Men,Levi's,L,65,49,114,5042,Jan,2024,Winter,Yes,Train
1/28/2024 11:21,"Velachery, Chennai","Max Showroom - Velachery, Chennai",T-shirts,Men,Levi's,XL,46,45,91,5764,Jan,2024,Winter,Yes,Train
1/28/2024 11:25,"Velachery, Chennai","Max Showroom - Velachery, Chennai",T-shirts,Men,Levi's,XXL,97,31,128,5332,Jan,2024,Winter,Yes,Train
